product_name,rating,review
Samsung Galaxy Note 4 SM-N910F 4G LTE White Factory Unlocked International Model,5,i lost my cell phone and want to lock it but do not have the imei code in case do not find you can give me
Samsung Galaxy S3 SGH-i747 4G LTE GSM Unlocked 16GB No Warranty (White),4,the phone is providing the services intended for i like the features and its ease of use very similar to the sii that i had before i recommend this phone for at t and t mobile service users as the phone is unlocked
Motorola Droid Razr Maxx HD 32GB XT926M 4G LTE Android Black No Contract,5,less than one month after buying new cell phones from our cellphone provider my husband left his phone at a burger place we never saw it again so he needed a new one but really didn t want to pay the 400 that our cellphone company wanted to charge us we knew exactly what we wanted so we turned to amazon to get the new one the motorola droid razr maxx hd 32gb xt926m 4g lte android that we purchased was less expensive and arrived quickly it was super easy to set up and all we had to do was take it to our cellphone provider so they could hook it up the phone is exactly what he wanted and actually has a few more and better features than his other one and he is completely satisfied with it although i am a product tester reviewer and test several products each week i purchased this phone on my own at a price that was available to anyone no matter which way i m buying products i always pre test each item and give my honest unbiased opinion
Apple iPhone 5c 16GB (Green) - AT&T,5,it was exactly what i wanted and what it said it was few very minor scuffs but basically brand new and works perfectly so far the company it came from was nice to put two chargers and a set of earbuds in with it made a really good impression on me to go to them again
"ASUS ZenFone 2 Unlocked Cellphone, 64GB, Black (U.S. Warranty)",5,it exceeded my expectations i live in jamaica it works well with my chosen network the phone arrived on time no problems here
HTC One X+ 4G 64GB Unlocked GSM 4.7-inch Smartphone w/ Beats Audio - Black,5,excellent price and excellent productsaid used but is really new and works perfectly with all accessories recommended greetings from paraguay
Sony Xperia Z C6603 Black Factory Unlocked LTE BANDS 1/3/5/7/8/20 International Version No Warranty - Original Sony phone,5,i love my xperia z however the first few days it went thru the battery in like 2hrs i don t know at this point what program or programs was running that used all my battery i found where all the programs were and started eliminating them and now it lasts all day if you like a lot of programs this may not be the best choice for yousince this review this phone has died this phone is 4 months old and is worthless i have sent an e mail to the seller to see what can be done ill keep this review updated
SONY XPERIA Z1 COMPACT D5503 16GB WHITE FACTORY UNLOCKED International Version No Warranty LTE 4G 3G 2G GSM NEW (2G & 3G 850/900/1700/1900/2100 & 4G LTE 800/850/900/1700/1800/1900/2100/2600),3,i am a sony fan and have a sony mirrorless camera that i love so after reading all the hype about this smartphone with such a sick camera i was interested i got the phone hooked up service and then started trying to play with the camera i was kinda upset when i realized the 20 mp cmos sony g camera does not focus it appears the focus is stuck and there are no green indicators or any touch to focus functioning at all so do i like the phone yes fast sweet user interface and all that but the camera well it does not work so i am extremely dissapointed that sony has let this product have this flaw it is well noted after the fact online with reviews that this is an issue hey sony if you are listening help a brother out with a phone that has a camera that works at the 300 price point would ya fyi lens is clean lens cover is clean have tried all modes and settings camera was purchased new in box
Huawei Honor X2 7.0 inch Android 5.0 Phablet Phone Octa Core RAM 3GB ROM 16GB Dual SIM (Add 32GB TF Card),1,everything is great except this arrived with dead screen pixel so i have dot of light on top of screen texting has been a nightmare trying to receive texts on this with both outside apps and stock app i am done with this phone
"LG Nexus 5 D820 16GB Unlocked GSM 4G LTE Quad-Core Android Smartphone w/ 5"" True HD IPS+ Multi-Touchscreen - Black",5,paid for priority shipping and got it even sooner than expected great phone great seller completely satisfied w my purchase thx
"Apple iPhone 6 (4.7 inch - diagonal), Silver, 16 GB (Sprint)",4,did not come with sim card also the accessories were not authentic from apple and took 4 5 days to arrive overall phone was in like new condition but the rear camera does not function
Nokia Lumia 920 32GB Unlocked GSM 4G LTE Windows 8 Smartphone - Red,2,okay i don t get it how re you supposed to let people believe you this is a brand new device while your packaging looks like over 100 years old worn out every corner scratch could be found every place i personally don t really care about those type of stuff cuz even if you said this is a previously returned item i would still buy it but not everybody s like myself so please be aware that you re buying a returned product definitely returned but yeah the actual device looks fine though
Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone - Retail Packaging - Gold(International Version),4,great phone so far screen does look a little washed out but it s nice big and decently fast i use it with straight talk i simply put my old sim card in it and added the right apn it does work in the us with straight talk anyway and although it doesn t get lte it s still fast enough also if you call straight talk and set it up i took easy way you get 5 gbs of data for 45
BLU PURE XL Smartphone - 4G LTE GSM Unlocked - 64GB +3GB RAM - Gold,3,so far the phone is really good performance wise i can only give it 3 stars due to the fact that it does not have wifi calling this is a must have for me since my office at work is underground and i only have a wifi signal i guess back to my note 2 until i can find a phone with wifi calling i like per blu customer service they have no phones with wifi calling how shorted sighted of them
Motorola Renegade V950 Camera Rugged 3G CDMA Flip Phone (Sprint),5,this is my 3rd one so when ever a break one i has to have another one best phone i ever had for the work i do in construction
Motorola Motofone F3 Unlocked Phone with Dual-Band GSM 850/1900--International Version with No Warranty (Black),1,this phone is something else it does not have a menu i had to return it
LG Env Touch VX11000 Touch Screen Cell Phone (Verizon Wireless) - No Warranty,2,pros screen resolution is good sound quality is good physical keyboard is responsive cons touch screen not as responsive precise as a smartphone accidentally dialed numbers even when phone is locked powers off at times if pressed a certain way in your pocket or bag even when phone is locked
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Silver (Certified Refurbished)",5,such a good price and it is perfect
LG G2 D802 16GB Factory Unlocked International Version BLACK - No Warranty,1,i used for the first time this lg not even a month ago and it just stared acting so weird now it seems like the touchscreen needs to be changed that s completely insane it shouldn t be damaged like come on it s a new phone i already read a lot of the other reviews and it s seems like i m not the only one with these problem please i need to send it back to you
Samsung Galaxy S6 G920FD Dual-SIM 32GB Factory Unlocked GSM Octa-Core Smartphone - Black Sapphire,1,don t ever try to buy from unauthorized sellers i bought this phone from perfect trading inc the original samsung seal that says do not accept if the seal is broken was broken it was covered with another seal with the same statement with doesn t have samsung logo the phone seems to be original one but i wonder why is the seal broken also the phone seems to have been made for uk not for us all audios and language settings are british
"BLU Studio X8 HD - 5.0"" GSM Unlocked Smartphone -Black",2,while it worked it was great but in two days the sim card could not be recognized have returned it now not happy
Apple iPhone 3GS 16GB (Black) - AT&T MC135LL/A,5,this iphone is for my colection of iphones i started and i could not be more pleased the iphone3gs was refurbushed had no problem getting it unlocked by at t the phone does not have a single scratch on it it looks brand new very pleased
Samsung Galaxy S7 G930F 32GB Factory Unlocked GSM Smartphone International Version (Black) - NO WARRANTY,5,this phone is perfect received quickly
HUAWEI Ascend Mate2 16GB Factory Unlocked GSM 4G LTE Quad-Core Android Smartphone w/ 13MP Camera - White (Certified Refurbished),3,love everything about this phone except the sad little speaker
Samsung Galaxy S7 Edge Factory Unlocked Phone 32 GB - International Version G935F- Platinum Gold,1,i didn t like the fact that the phone came with a charger that can t be used because it doesn t have the prongs for this country and all instructions were in another language
HTC One Mini 16GB 4G LTE Unlocked GSM Cell Phone - Silver (No Warranty),4,great so far i thought the storage space would be sufficient but i m working with it
BLU Studio XL Android Smartphone - GSM Unlocked - White,5,great phone a little huge but it s a good one
LG Electronics G3 D855 32GB Unlocked International Phone (International Version No Warranty) - Retail Packaging - Violet,5,wonderfull work incredible 4lte digitel venezuela the screen is beautiful
Samsung Galaxy S3 Mini GT-i8190 factory Unlocked International Verison No Warranty - BLUE,4,it does everything i wanted and more but the memory available it s just 4gb the rest is used by the system
"BlackBerry Bold 9780 Unlocked Cell Phone with Full QWERTY Keyboard, 5 MP Camera, Wi-Fi, 3G, Music/Video Playback, Bluetooth v2.1, and GPS (Black)",2,the item work only three months and then began an intermittent fault on the screen we had to replace it and spend enough money on repairs i do not think back to buy phones in this wayel equipo dur s lo 3 meses y luego empez una falla intermitente en la pantalla hubo que reemplazar la misma y gastar bastante dinero en su reparaci n no creo volver a comprar tel fonos por esta v a
Sony Xperia C5 Ultra 16GB GSM/LTE and Sony Bluetooth Speaker,3,i read a lot of reviews some said it was slow others complained about the poor screen and battery life honestly i ve only had for one day and i don t have a lot of apps to slow this phone down but it feels as fast as my note 4 i m happy with screen quality it s not the best out there and there is no comparison if you are looking at a 4k phone it s still full hd the battery is average i don t think i ll ever have a phone that i wouldn t say i wish the battery was better i have an iphone 6 for work and the iphone battery is terrible so far this battery is better this phone has a huge screen and it s easy to play on it a lot excessive use with the screen on is going to drain the battery in a half day but normal use it ll last at least a full day keep in mind this phone is new at 350 without contract that is about half the price of a samsung or apple flagship phone this is not the sony flagship but i think it holds its ground against the note 4 and iphone 6 if you want a 6 inch screen this one is worth looking at update i ve now had the phone for about 10 days i still love the screen and no complaints on battery i did lower my rating to three stars with all of my apps loaded i am seeing the lag others have commented on on occasion the phone needs to be reset or apps are slow to open i ve even had a couple apps not open at all for the price this is still a solid device you may need to restart the phone once maybe twice a day screen is great camera picture quality is very good and it is still one of the best 6 phones it s probably a strong 3 5 stars but i can t rate it a 4 due to lag if you don t load many apps i think you will love this phone
Sony Xperia M C1904 - Single SIM- Unlocked - US Warranty - (Black),4,very good device in terms of the price value the internal memory is somewhat limited
"SKY Devices PLATINUM 6.0 PLUS - 4G GSM Unlocked Dual-SIM 1.3GHz Quad-Core + 8GB ROM/ 1GB RAM, 5.1 Lollipop, 6""IPS Display, 13MP Camera + Bluetooth V2.1+EDR V4.0 - Silver",5,very nice phone meets all my needs and expectations
"Motorola RAZR V3 Unlocked Phone with Camera, and Video Player--International Version with No Warranty (Black)",5,this was for my oldest son and he is still using it it is an international phone and he loves it
Samsung Galaxy S7 Edge Factory Unlocked Phone 32 GB - International Version G935F- Platinum Gold,1,a complete garbage don t buy it you will lose a big amount of money after 2 month the screen became complete black i contacted the seller and he said that the warranty with them was just for one month but he told me that i had one year of warranty with samsung i tried to contact to samsung warranty in united states and in my country argentina and they both said that the year of warranty was only with the country where the phone was manufactured vietnam seriously well i wasted almost uss 700 in a phone that after 2 months stopped working and the only solution that i have gotten was to fly to vietnam or spend uss 330 more tax to fix it in a no official cellphone center of technical support
Sony Xperia E C1604 Dual-SIM Unlocked Android Phone--U.S. Warranty (Black),5,5 stars i get what i pay for a reliable phone with plenty of extras i don t want a pocket computer so i have a pocket agenda 2 phones a gps and the music i like in the palm of my hand what else could you need very nice phone bravo
Samsung Galaxy J5 J500M 8GB Unlocked GSM 4G LTE Quad-Core Android Smartphone w/ 13MP Camera - Gold (International Version),5,bought this phone for my husband he loves it it works fantastic the camera is wonderful takes beautiful pictures we live several miles from a cell tower our old phones had connection problems not with this phone no dropped calls love love love this phone i have a galax s5 when it s time for a new phone this j5 will be my next phone it s easy to operate and doesn t have a lot of unnecessary apps great phone will purchase again
Verizon LG enV3 VX9200 No Contract 3G QWERTY MP3 Camera Cell Phone Red,2,this phone said good condition its in poor condition
BLU Life 8 XL Smartphone - Unlocked - Global GSM - Orange,3,12 14 15 update on lollipop upgrade i have tried to get answers on why no upgrade but all requests have fallen on deaf ears can t believe 5 months have past with no upgrade as promised definitely false advertising if they chose to respond i will post it lets start by saying that 79 for this phone is worth it i like the screen nice and bright and as sharp as it needs to be i love the look mine is a solid build no light seepage like in one review for basic cell phone uses it works i ve played manysimple games some with lag issues but phone calls texts wifi allwork as they should there are a few issues with the os that i hopedlollipop would fix but there is no update as of today to the phoneas advertised in their sales ads many tech site reviews claimed blusaid the update was due by the end of july but no where have iseen blu say that so now it s a waiting game i use my phones on cricket there is 4g lte in the area this phone has 4g speed capabilities and says it is connectedto 4g but i have mostly been getting 3g 1 1 6 mbps i ll keep testing the notification light is almost impossible to see unless your in a poorly lit area touchscreen is touchy and came with screen protector on which i removedand bought a glass one it s ok not great the camera is ok not top of the line by any means but noteven close to the worst i ve used i have watched amazon video netflix crackle and youtube on this phoneand all worked as expected no issues when buying a smartphone you also buy customer support i wouldsay that this is by far the weakest link when trying to contact blu i gotthe run around after multiple tries to get a question answered this is my 3rd blu phone the phone is not bad at all for less than 80and at that price i would buy it again but at 130 i would pass
"BlackBerry Bold 9790 GSM Unlocked Phone, Black",5,great phone i bought it to send it to a different country and it works really good no issues at all with network connectivity perfect phone highly recommend this phone
OtterBox Samsung Galaxy S5 Defender Series Protective Case - White/Blue,5,great cheap replacement for the otterbox just like oem
BLU Studio Selfie - Smartphone - GSM Unlocked - Gold,1,it was used the cellphone have an account for security copies
"Sony Xperia X Performance unlocked smartphone,32GB Lime Gold (US Warranty)",5,great phone fits nicely in hands slightly thicker than iphone but i think overall this has a very comfortable form factor using it on t mobile without any issues battery life is good and camera is awesome not missing my samsung phone that it replaced pity that no carrier is supporting sony in the us
"Apple iPhone 6S Factory Sealed Unlocked Phone, 64GB (Gold)",5,arrived in no time and it looks perfect
Apple iPhone 6 Plus 128GB Factory Unlocked GSM 4G LTE Cell Phone - Gold,5,iphone 6 what do i need to say it is an awesome device just as advertised
Asus Zenfone 3 ZE520KL 4G 32GB Gold(3GB Ram) International Version No Warranty,5,absolutely awesome from my point of view asus is the best brand in technology this phone can be compare with an iphone or samsung and you can certainly get the same quality and even better features for a cheaper price it is very fast camera resolution is great it does not get hot while using lots of apps at the same time and the battery lasts like 12 hours or so
HTC Droid DNA Unlocked GSM CDMA Phone,3,best phone ever but this replacement has issues big time went back reluctantly to the one with the broken screen
"Pantech Pocket P9060 Unlocked GSM Phone with Android 2.3 OS, Touchscreen, 5MP Camera, Video, GPS, Wi-Fi, SNS integration, MP3/MP4 Player and microSD Slot - Gray",5,good phone that is easy to use and the price was right
"Apple iPhone 4 8GB, White, for Straight Talk, No Contract",5,you cannot beat an iphone on straighttalk the only draw back no service for wifi hotspot othet than that great phone great service
"Motorola Moto G (2nd generation) Unlocked Cellphone, 8GB, Black",2,the phone sim slot is terribly designed and broke within two months of owning this phone if you re looking for an excellent budget motorola phone give this one a miss the fragile sim card is just one of many design gotchas that mar what should be an excellent budget phone
"BLU Studio 5.0 HD LTE with 5-Inch HD Display, 13MP Camera, Android KitKat v4.4 and 4G LTE HSPA+ Unlocked Cell Phone- Black",1,it is difficult to believe the 5 star reviews are from owners who have actually used this product it would be rather helpful if there were a means of vetting reviewers as actual customers mine went back the blu studio 5 would not stay connected to t mobile my old ericson had no difficulty doing so and it would not stay connected to the various new old bluetooth devices that no other mobile phone had trouble with additionally this would not stay connected to my wifi despite being 15 feet from the router the touch screen is unevenly sensitive to finger pressure sometimes it scrolls and other times one opens a file app that is not expected what did blu technical support have to say let me adjust your expectations is their opening line translation don t expect anything more than what you have the camera for those wishing to use this instead of a camera it is rather hard to believe the sensor is actually 13mp the noise in all photographs is excessive upon loading an image into any photo manipulating program e g picasa one quickly sees the noise compared to an old canon a80 4mp camera this blu product produces an image of about 25 the quality of the canon now if you are willing to purchase this device know that if you decide to return it after the 30 days amazon return policy blu will take some 3 4 weeks to get you a new phone 1 week to get your defective device to blu in fl and 15 working days to get the replacement device and the replacement may not be new it may be a refurbished
"Apple iPhone 5 Cellphone, 16GB, Black (AT&T)",5,just as described and works great
"CNPGD [U.S. Office Extended Warranty] Smartwatch + Unlocked Watch Cell Phone All in 1 Bluetooth Watch for iPhone Android Samsung Galaxy Note,Nexus,htc,Sony Silver",4,for the price is good the description and reviews helps the screen quality fit the price i give this as a present for my teen don t want to keep it for my self big on my hand but i m a small women basic watch
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,5,lovely little phone i got after my iphone 6 was stolen comes in fun colors and everything i could ask for in a phone only thing that s really lacking to me is the camera especially in low light scenes not bad enough to knock off a star though besides that little kink this phone fills the need of a digital life companion and for the price paid i couldn t ask for anything better
"CNPGD® S12 Smart Sync Call SMS Bluetooth Watch Pedometer/Recording/Anti-Lost for iPhone 5S,5,4S,4 Android Samsung S5,S4,S3,S2,Note 3,Note 2(IOS System Can Use Partial Function) (All Black)",1,returned i have android gallexy s4 and properly downloaded necessary app but only half the options worked and screen is way to small to dial or use period
Nokia Lumia 822 GSM Verizon CDMA 4G LTE Windows Smartphone -Black,4,it s very good cellphone for the price works perfectly in colombia with tigo but with windows phone 8 1 has some problema i do not recommend the upgrade of os
"Sony Xperia Z5 Premium Dual E6883 5.5"" 23MP 32GB Smartphone - International Version / No Warranty (Gold)",2,one of the most beautiful phones around but this it its runs hot turns off after 2 minutes of 4k recording and is just buggy
Apple iPhone 5C A1532 Verizon Wireless 16 GB Cell Phone - Pink,1,the phone i purchased was listed as a new verizon phone my local dealer and verizon corporate could not activate because according to the meid it wasn t a verizon phone i am displeased with having to go through the hassle of returning the phone
Samsung Galaxy Note 3 N9005 32GB 4G LTE Unlocked GSM Quad-Core Android Smartphone - White,5,i ve only had the phone for about 1 month so far everything appears to be what is advertised it arrived package well it s truly a unlocked 4g phone and it is an original samsung i love this phone
"verykool s4010 Gazelle 4.0"" LCD Unlocked GSM Smartphone Android 4.4, Yellow",4,good phone for the money old guy can figure out how to use it can t see why i would spend 6 times as much for iphone i paid 84 for it is a unlocked phone which you can use on any pay as you go program
"Apple iPhone 6 16GB Space Gray 4.7"" 4G LTE Factory Unlocked GSM Smartphone",4,it worked like a new phone no problem i have no problems with it thanks
"Blackberry Curve 9360 Unlocked Quad-Band 3G GSM Phone with 5MP Camera, QWERTY Keyboard, GPS and Wi-Fi - No Warranty - Black",5,excelente y rapido el envio llego sin desperfecto lo recomiendo como vendedor 100 confiable
HTC One M8 - Factory Unlocked 32GB - US Warranty (Glacial Silver),5,i received the phone quickly this is my first smartphone but is wonderful my wife is looking at replacing her phone within the next 6 months and this phone is atop the list that is unless a newer version comes out the phone portion of the device is great i hear many complaints about the phone part of smartphones from friends the rest of the handheld computer is working beautifully as well i have had several other android devices so there are few surprises there the htc one m8 performs great i have had only one problem and while it was upsetting it was not anything earth shattering the problem was the device resetting to factory settings when i attempted to remove an htc installed system app i do have to admit to differing from most people in that i do not like all the social media apps so most of these are disabled i m sure they function just fine but will never personally know all of the other apps i have tried work great with no lag between tapping and the app starting i would highly recommend this phone to anyone looking for a good phone running android the build quality is outstanding you would not be disappointed by purchasing the htc one m8
"Samsung Galaxy Mega I9152 5.8"" Android Smart Phone (Unlocked) - Black, Dual-core 1.4 GHz, Dual Camera with Flash (8MP/1.9 MP), Dual SIMs",4,had my mega for sometimes now i use it as a phone and a tablet performance is great froze up on me once i did a factory reset and i had no problem since
MOTOROLA PEBL U6 / V6 Orange Unlocked Quad Band GSM Phone,1,the phone came with a battery that was no good and won t hold a charge the phone also has a sticky coating on it that dirt and lint and everything else sticks to it the phone it self i like and serves me well cheers
"Blackberry 9320 Curve Unlocked GSM Quad-Band Smartphone with 3.2 MP Camera, Wi-Fi, GPS and 7.1 Blackberry OS - No Warranty - Black",5,celular nuevo en perfectas condiciones tal cual lo solicite liberado y usado con movilnet vzla trabajando al 100 vendedor muy recomendable
LG Prime GS390 Unlocked Phone with Touchscreen and 2MP Camera - Unlocked Phone - US Warranty - Black/Silver,3,this is a decent phone for stand in purposes when you need a phone but have a few months before upgrade eligibility smaller links on the screen aren t very responsive i d rate the operational efficiency a c at best
LG Xpression C395 Unlocked GSM Slider Cell Phone with Touchscreen + Full QWERTY Keyboard - Red,4,great feature phone without paying for monthly data on smart phone great for kids to text and call
"10.6'' Inch E-passion Unlocked Smart Phone +Tablet='' Phablet'' Android 4.4 Kitkat Gsm,Wcdma Tablet Phone - Unlocked Dual Sim Card,Quad Core- At&t, Cricket,Straight Talk ,T-Mobile,H20,Net10 3g Phone Tablet 2G Ram 32G Rom[Free Leather Case]",2,not liked because the language is in mandarin or hk also i cannot downland any apps from android stores
verykool SL4500 Fusion - Android 4G LTE Unlocked GSM Smartphone w/1.2GHz Quad core Processor & an 8 MP Camera,4,overall this phone is pretty good i bought it for my husband he hasn t had much issue out of it the only issue that he has really had is that the phone sometimes gets very hot especially when it is charging also sometimes you can not get it to turn on this happens a lot when it gets hot and you must remove the battery to get it to come back on this doesn t happen often maybe once every couple of weeks it is not possible to charge the phone while the clear case that comes with it is on the phone the charger will not go all the way into the charging port therefore you must remove the case first
Samsung Note 2 I317 16GB Unlocked GSM 4G LTE Quad-Core Phone - White (International Version),1,was wondering if anyone else is having wifi switch problems
Samsung Galaxy S6 G920a 32GB Unlocked GSM 4G LTE Octa-Core Smartphone w/ 16MP Camera - Black (No Warranty),2,my problem was that my network is with verizon not at t phones designed for one will not work on the other s network this phone was designed to work with at t i returned the phone
BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- Global GSM Unlocked - Grey,5,worked well in kenya and tanzania
Verizon Motorola RAZR V3m GPS 3G Camera Cell Phone - Silver,5,my sweetheart had one of these since 2005 recently the phone ceased being capable of charging its battery even a new one i secretly suspect that she had plugged an unauthorized charger into it ruining the charger electronics her contract with verizon was well past two years so she was eligible for a free phone we looked on verizon com and everywhere on the internet but she could not find a phone like her pink motorola razr phone my sweetheart wanted a pink razr phone just like the one she had this product filled the bill exactly it is the spitting image of her old phone and every feature works great it was thoroughly clean outside and all previous numbers and data had been removed inside she loves her new reconditioned phone my sweetheart is 76
"BLU Studio 6.0 Unlocked Cellphone, Black",1,the ring is not loud enough some time it will not follow command i just don t like and about to buy another phone and not a blu
"Sony Xperia Z5 Dual E6683 3GB/32GB 23MP 5.2"" 4G LTE Smartphone (Black) - International Stock No Warranty",5,had doubts ordering seeing as how it is not yet available in the us market but i really haven been wanting this phone for a long time i m glad i did original packaging neat and new arrived in three days and called sony and they were able to pull up phone on system using serial number word of advice this product will be available i m the us market at best buy for 699 as of february 7th but the model will not include a fingerprint scanner so obviously this is a better route to obtain a z5 am happy with my purchase
BlackBerry Curve 3G 9360 Black Qwerty,3,data has to be turned on for the wifi to work in my country the service i m using is pre paid so if not careful all my credit can be finish even when using wifi
"Samsung Galaxy S7 Edge Duos SM-G935FD 32GB Dual SIM Factory Unlocked GSM Smartphone - International Version, No Warranty (Titanium Silver)",5,awesome with russian language 100 official love it
BLU Tank II T193 Unlocked GSM Dual-SIM Cell Phone w/ Camera and 1900 mAh Big Battery - Unlocked Cell Phones - Retail Packaging - Black Blue,5,received on time and works fine
Samsung Galaxy Grand Prime DUOS G531H/DS - Gold (International Version),1,phone went bad after 3 months i will not purchase thru this party again
BLU Life XL - LTE Smartphone - GSM Unlocked - 16GB +2GB RAM - White,3,i have had this phone for a few months now it worked great at first but now it seems to be having a problem staying connected to a network it was randomly disconnecting on and off now it wont stay on at all i switched the sim card to the other slot since this phone comes with duel sim card slots it seems to be staying connected for now so i think the sim 1 is defective i also was randomly freezing it seems i do not get all of my pic mail it randomly will let some pics come thru and some it won t i m also having a problem getting all of messages if it in a group message other than that i like the the size good graphics i like the 16 gig of internal memory verses the 8 like i use to have
OtterBox 77-29864 Defender Series Hybrid Case for Samsung Galaxy Note 10.1 - Retail Packaging - White (2012 Version),5,this product will protect my tablet which in turn will save me money on costly repairs if dropped
Samsung Galaxy S7 Edge G9350 32GB HK DUAL SIM Factory Unlocked GSM International Version no warranty (BLUE CORAL),5,i bought this right after my iphone decided to stop working which was this past saturday and i m not disappointed it s definitely bigger than the iphone 6 so sometimes it feels like i can t hold it right the battery life is amazing great camera def different than a iphone camera great screen size and colori have cricket wireless as my network and it s working great btw that company has the same signal as at t but sometimes i have to resend texts several times it s gotten annoying idk if that s a phone thing or provider issue my last android was the galaxy s3 now to the s7 edge incredible improvement
Verizon LG enV3 VX9200 No Contract 3G QWERTY MP3 Camera Cell Phone Red,5,i ve had this style of phone loved it wanted another one before they ran out i could no longer get one
Studio 7.0 LTE - Smartphone - GSM Unlocked - Gold,4,beware i understood all blu 7 0 phones were otg capable i did not find otg in the specs but ordered the phone because i thought it was a standard capability it is not which was very disappointing to me the phablet is great in use as a small tablet the phone has better volume than my last blu though i have not yet carried it through all the situations which my last blu suffered it looks more rugged i will need to find a case for it the seemingly nothing case that came with my last studio 5 5 protected it better than a much heaver case i used on my galaxy i expect this unit to do as well or better with a little protection the tablet function is greatly increased because of size the camera is much better the shape is right and it will still fit into the front pocket of my slacks or jeans in a pinch it fills the pocket and squat thrusts are not recommended i saw a small waist band carrier on amazon i want to try it should work well under my coat and never show tell you in a year or two how it works out
Samsung Galaxy Note 5 N920C 32GB Factory Unlocked GSM - White,5,i gave it to my son who really liked it
LG G2 Mini D620R 8GB 4G LTE Unlocked GSM Android Quad-Core Smartphone - White - International Version No Warranty,1,rubbish very slow dose not work with sd card
"LG Optimus L9 P769, 4G (T-Mobile)",5,must have fast keeps up with iphone 5 super light weightfront facing camera1920 full hd rear camera720 front facing cameracool phone at a cool price
"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - White",4,i bought this phone for my daughter not paying attention to the fact that it was a windows phone that being said i did have to return it once as it just stopped working it would turn on and the screen would remain black i had no problems at all with the return and was shipped out another right away the new one has since been working perfectly it is a very cute phone with a really nice set up great color options for those that care about those things front facing camera is low quality as are most phones the rear takes a very good pic i think for those who need it the dual sim is a great idea the phone has very good speaker quality cortana personal helper is very good and way less of an annoying voice than siri when looking for a phone for myself i did notice there is an android version of the phone from blu i may end up getting i think they are cute good quality phones at a very good price for being an unlocked phone works great on walmart pre paid family mobile
Moto G Plus (4th Gen.) Unlocked - Black - 16GB - U.S. Warranty,2,let me say that my initial response to this phone was great i thought motorola had an affordable phone with a lot to offer the performance was great to begin with but soon dropped a lot keep in mind i have only had the phone for a month every single app that i close out of says unfortunately app name is not responding then it gives the option to report the issue or just say ok it was an infrequent occurrence at first but now its all the time there was time when my phone said android ui is not responding pretty ridiculous if you ask me the only fix i ve found is to shut the phone down for a little while and start it back up usually that gives a decent amount of screen time also my phone operates extremely poor once the battery falls below 30 which isn t a low amount of battery and when i try to operate the device while being charged it s extremely sporadic i m not saying this is a common problem and am here to bash motorola for this piece of junk i received i m just telling my experience i d like to give my review of this phone s specs but so far i haven t had the chance to try them out since i had about a full week in proper working condition not to mention some of the clips on the back cover snapped off when i was taking my sim card out to place it into another phone not real impressed
"Samsung Galaxy S5 SM-G900T 4G LTE 16GB Smartphone, Black (T-Mobile)",2,except for turning itself off at random times it works great
OtterBox 77-29864 Defender Series Hybrid Case for Samsung Galaxy Note 10.1 - Retail Packaging - White (2012 Version),1,it doesn t even fit
Apple iPhone 4S 8GB Unlocked GSM Cell Phone w/ Siri and iCloud - White,5,very satisfied with this cell phone purchase my daughter s first phone and she loves it
Motorola Moto G LTE- Factory Unlocked US Warranty (Black),5,loving it faster than expected can t go wrong put in a 32 gig micro sd card for picture storage camera does have a flash unlike what one review stated just swipe left to right in camera for options no problem and no cost with att to get the micro sd card for it
HTC One M8 - Factory Unlocked 32GB - US Warranty (Glacial Silver),5,in love with this phone
Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone - Retail Packaging - Gold(International Version),5,love it i want to purchase another one price went up not happy
Motorola Moto X (2nd Generation) - Black Leather - 16 GB (U.S. Warranty) Unlocked Phone,3,great phone only reason why it is 3 stars is there is no expandable sd card slot 1 star and you can t remove the battery 1 star
"I9220(N9000) 5.0"" Capacitive Android 4.0 Dual SIM Smart Phone With 8GB ROM",1,this phone works horrible and will not sync my contacts connect to the internet or make calls or send texts i want a refund and my money back asap
"HTC One M8 Unlocked Cellphone, International, 16GB, Gold",5,i love this phone it s easily the best phone i ve ever had
LG Google Nexus 5 D821 16GB Factory Unlocked (Red) - No 4G in USA - International Version No Warranty,4,i love this cell phone works very good whit movistar in venezuela
"JUNING Unlocked Dual Sim 3G GSM Smartphone, MTK6580 Quad Core ROM 4GB 5 MP Camera (Pink)",4,very good phone but improvments needed like camera quality pictures are not as clear
BLU Studio 5.0 C HD - Unlocked Cell Phones - Retail Packaging - Blue,5,i love this phone i ve had it for about 3 weeks now and have no complaints the quadcore cpu 1gb ram are plenty for a moderate user i don t do a whole lot of gaming but i do multitask with several apps running at same time and the phone handles it well doesn t lag at all the rear 8mp camera is decent takes great photos in daylight has fun shooting modes panorama multi angle live photo and filters great phone great price i love it
Samsung Galaxy S6 Edge Plus G928 64GB - GOLD - International Version No Warranty,5,nice and deserves its price
"Blackberry 9650 Bold Unlocked GSM Smartphone with 3 MP Camera, Bluetooth, 3G, Wi-Fi, and MicroSd Slot (Black)",3,how can i unclocked it please help me i can t use it to telephonein addition there isn t advanced option in option why
